id,profile_text
ec15600f5ad4,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_3 body_word_band=band_2 body_structure=plain body_question_band=zero body_reference_band=band_2 body_mention_band=band_1 backport_term=present release_term=present test_term=present bug_term=absent docs_term=absent security_term=absent title_length=68 title_word_count=11 title_question_count=0 title_digit_count=6 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=11 body_length=768 body_word_count=128 body_question_count=0 body_link_count=0 body_mention_count=1 body_reference_count=2 body_digit_count=37 body_exclamation_count=0 body_colon_count=3 body_line_count=23 body_unique_word_count=95 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=50 base_channel=release_or_stable file_count=1 additions=4 deletions=3 changed_lines=7 test_file_count=1 docs_file_count=0 config_file_count=0 code_file_count=0 other_file_count=0 max_file_changes=7 max_file_additions=4 max_file_deletions=3 change_scope=tiny
ec1904c1f944,title_length_band=band_1 title_word_band=band_1 title_question_band=zero body_length_band=band_2 body_word_band=band_1 body_structure=plain body_question_band=zero body_reference_band=zero body_mention_band=zero backport_term=present release_term=present test_term=absent bug_term=present docs_term=absent security_term=absent title_length=36 title_word_count=6 title_question_count=0 title_digit_count=0 title_exclamation_count=0 title_colon_count=1 title_unique_word_count=6 body_length=170 body_word_count=26 body_question_count=0 body_link_count=1 body_mention_count=0 body_reference_count=0 body_digit_count=6 body_exclamation_count=0 body_colon_count=2 body_line_count=3 body_unique_word_count=21 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=38 base_channel=release_or_stable file_count=2 additions=0 deletions=6 changed_lines=6 test_file_count=0 docs_file_count=0 config_file_count=0 code_file_count=2 other_file_count=0 max_file_changes=3 max_file_additions=0 max_file_deletions=3 change_scope=small
ec1ce830223a,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_3 body_word_band=band_3 body_structure=mixed body_question_band=zero body_reference_band=band_2 body_mention_band=band_1 backport_term=present release_term=present test_term=present bug_term=absent docs_term=absent security_term=absent title_length=70 title_word_count=9 title_question_count=0 title_digit_count=0 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=9 body_length=1258 body_word_count=189 body_question_count=0 body_link_count=0 body_mention_count=1 body_reference_count=2 body_digit_count=17 body_exclamation_count=0 body_colon_count=11 body_line_count=24 body_unique_word_count=84 body_code_block_count=1 body_checklist_item_count=0 body_heading_count=1 body_unique_character_count=46 base_channel=release_or_stable file_count=8 additions=306 deletions=1 changed_lines=307 test_file_count=2 docs_file_count=1 config_file_count=0 code_file_count=5 other_file_count=0 max_file_changes=85 max_file_additions=85 max_file_deletions=1 change_scope=large
ec2943df6aee,title_length_band=band_3 title_word_band=band_2 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=headed body_question_band=zero body_reference_band=band_1 body_mention_band=zero backport_term=present release_term=present test_term=absent bug_term=present docs_term=absent security_term=absent title_length=108 title_word_count=18 title_question_count=0 title_digit_count=4 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=18 body_length=53 body_word_count=9 body_question_count=0 body_link_count=0 body_mention_count=0 body_reference_count=1 body_digit_count=9 body_exclamation_count=0 body_colon_count=0 body_line_count=2 body_unique_word_count=9 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=1 body_unique_character_count=28 base_channel=release_or_stable file_count=2 additions=108 deletions=9 changed_lines=117 test_file_count=1 docs_file_count=0 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=78 max_file_additions=78 max_file_deletions=9 change_scope=medium
ec350316af19,title_length_band=band_3 title_word_band=band_2 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=plain body_question_band=zero body_reference_band=band_1 body_mention_band=zero backport_term=present release_term=absent test_term=absent bug_term=present docs_term=absent security_term=absent title_length=106 title_word_count=15 title_question_count=0 title_digit_count=11 title_exclamation_count=0 title_colon_count=1 title_unique_word_count=15 body_length=88 body_word_count=8 body_question_count=0 body_link_count=0 body_mention_count=0 body_reference_count=1 body_digit_count=32 body_exclamation_count=0 body_colon_count=0 body_line_count=3 body_unique_word_count=8 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=30 base_channel=other_branch file_count=28 additions=78 deletions=58 changed_lines=136 test_file_count=27 docs_file_count=0 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=31 max_file_additions=18 max_file_deletions=13 change_scope=large
ec3ccb78cd2c,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_5 body_word_band=band_5 body_structure=mixed body_question_band=band_2 body_reference_band=band_3 body_mention_band=band_2 backport_term=present release_term=present test_term=present bug_term=absent docs_term=present security_term=absent title_length=78 title_word_count=10 title_question_count=0 title_digit_count=8 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=10 body_length=9686 body_word_count=1381 body_question_count=4 body_link_count=31 body_mention_count=4 body_reference_count=13 body_digit_count=311 body_exclamation_count=2 body_colon_count=92 body_line_count=11 body_unique_word_count=273 body_code_block_count=3 body_checklist_item_count=0 body_heading_count=2 body_unique_character_count=66 base_channel=other_branch file_count=4 additions=95 deletions=17 changed_lines=112 test_file_count=0 docs_file_count=0 config_file_count=2 code_file_count=2 other_file_count=0 max_file_changes=45 max_file_additions=40 max_file_deletions=5 change_scope=medium
ec60590c0f90,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_4 body_word_band=band_4 body_structure=mixed body_question_band=band_3 body_reference_band=band_3 body_mention_band=band_2 backport_term=present release_term=present test_term=present bug_term=present docs_term=present security_term=absent title_length=78 title_word_count=12 title_question_count=0 title_digit_count=1 title_exclamation_count=0 title_colon_count=1 title_unique_word_count=12 body_length=3338 body_word_count=478 body_question_count=6 body_link_count=1 body_mention_count=2 body_reference_count=16 body_digit_count=76 body_exclamation_count=0 body_colon_count=5 body_line_count=69 body_unique_word_count=277 body_code_block_count=0 body_checklist_item_count=9 body_heading_count=10 body_unique_character_count=64 base_channel=other_branch file_count=6 additions=242 deletions=0 changed_lines=242 test_file_count=2 docs_file_count=0 config_file_count=0 code_file_count=4 other_file_count=0 max_file_changes=94 max_file_additions=94 max_file_deletions=0 change_scope=large
ec60990ef87d,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_2 body_word_band=band_2 body_structure=plain body_question_band=zero body_reference_band=band_1 body_mention_band=band_1 backport_term=present release_term=absent test_term=absent bug_term=absent docs_term=absent security_term=absent title_length=73 title_word_count=10 title_question_count=0 title_digit_count=1 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=9 body_length=496 body_word_count=77 body_question_count=0 body_link_count=2 body_mention_count=1 body_reference_count=1 body_digit_count=11 body_exclamation_count=0 body_colon_count=2 body_line_count=5 body_unique_word_count=55 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=41 base_channel=release_or_stable file_count=2 additions=6 deletions=0 changed_lines=6 test_file_count=0 docs_file_count=1 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=5 max_file_additions=5 max_file_deletions=0 change_scope=small
ec617c4b5867,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_3 body_word_band=band_2 body_structure=plain body_question_band=zero body_reference_band=band_3 body_mention_band=band_2 backport_term=present release_term=absent test_term=absent bug_term=present docs_term=present security_term=absent title_length=66 title_word_count=9 title_question_count=0 title_digit_count=4 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=9 body_length=825 body_word_count=119 body_question_count=0 body_link_count=4 body_mention_count=4 body_reference_count=6 body_digit_count=4 body_exclamation_count=0 body_colon_count=6 body_line_count=28 body_unique_word_count=64 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=42 base_channel=release_or_stable file_count=2 additions=42 deletions=1 changed_lines=43 test_file_count=1 docs_file_count=0 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=27 max_file_additions=27 max_file_deletions=1 change_scope=small
ec7c1da4cffb,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=plain body_question_band=zero body_reference_band=band_1 body_mention_band=band_1 backport_term=present release_term=present test_term=absent bug_term=present docs_term=absent security_term=absent title_length=63 title_word_count=9 title_question_count=0 title_digit_count=0 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=8 body_length=86 body_word_count=16 body_question_count=0 body_link_count=0 body_mention_count=1 body_reference_count=1 body_digit_count=7 body_exclamation_count=0 body_colon_count=0 body_line_count=1 body_unique_word_count=16 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=31 base_channel=release_or_stable file_count=5 additions=184 deletions=5 changed_lines=189 test_file_count=2 docs_file_count=1 config_file_count=0 code_file_count=2 other_file_count=0 max_file_changes=117 max_file_additions=117 max_file_deletions=5 change_scope=medium
ecbea2520bf3,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_2 body_word_band=band_2 body_structure=plain body_question_band=zero body_reference_band=band_2 body_mention_band=band_1 backport_term=present release_term=present test_term=absent bug_term=absent docs_term=absent security_term=absent title_length=74 title_word_count=12 title_question_count=0 title_digit_count=3 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=10 body_length=474 body_word_count=67 body_question_count=0 body_link_count=0 body_mention_count=1 body_reference_count=2 body_digit_count=14 body_exclamation_count=0 body_colon_count=5 body_line_count=25 body_unique_word_count=51 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=41 base_channel=release_or_stable file_count=6 additions=30 deletions=13 changed_lines=43 test_file_count=5 docs_file_count=0 config_file_count=1 code_file_count=0 other_file_count=0 max_file_changes=29 max_file_additions=23 max_file_deletions=6 change_scope=medium
